
COORDINATES ARE EAST,NORTH,UP.
stress tensors are:
X Y See Sen Seu Snn Snu Suu
  0  30  0.933835 -0.353764 -0.118663 -0.097817 -0.132049 -0.836019
  0  31  0.934490 -0.380169 -0.153987 -0.113367 -0.068671 -0.821123
  0  32  0.940669 -0.376639 -0.154650 -0.114607 -0.072243 -0.826062
  0  33  0.937711 -0.326425 -0.195572 -0.036626 -0.050377 -0.901085
  0  34  0.953845 -0.367062 -0.154455 -0.092068 -0.067169 -0.861777
  0  35  0.924013 -0.389755 -0.151112 -0.075578 -0.088714 -0.848435
  0  36  0.887924 -0.515835 -0.295053 -0.083582 -0.169267 -0.804341
  0  37  0.952499 -0.368311 -0.296785 -0.026788 -0.092580 -0.925711
  0  38  0.972007 -0.288173 -0.339311 -0.015534 -0.072391 -0.956473
  0  39  0.974018 -0.286849 -0.347099 -0.015560 -0.077037 -0.958459
  0  40  0.996396 -0.318164 -0.365811 -0.026800 -0.083980 -0.969596
  0  41  0.994428 -0.331879 -0.292991 -0.051695 -0.082520 -0.942732
  0  42  1.016641 -0.361381 -0.314875 -0.099742 -0.073984 -0.916900
  0  43  0.970253 -0.346336 -0.189903 -0.031719 -0.158123 -0.938535
  0  44  1.036970 -0.290704 -0.201390 -0.055356 -0.064466 -0.981614
  0  45  0.993025 -0.462917 -0.147977 -0.055217 -0.006805 -0.937808
  0  46  1.024889 -0.463130 -0.094015 -0.102034 -0.007689 -0.922855
  0  47  0.985120 -0.474124 -0.063744 -0.036675 -0.118456 -0.948445
  0  48  0.992927 -0.504651 -0.073827 -0.043744  0.070369 -0.949183
  0  49  0.992927 -0.504651 -0.073827 -0.043744  0.070369 -0.949183
  0  50  1.027713 -0.513360 -0.108078 -0.096718  0.088959 -0.930996
  0  51  1.027713 -0.513360 -0.108078 -0.096718  0.088959 -0.930996
  0  52  0.993463 -0.607923  0.026752 -0.205764  0.021145 -0.787699
  0  53  0.993463 -0.607923  0.026752 -0.205764  0.021145 -0.787699
  0  54  0.928363 -0.587785  0.079358 -0.163123  0.006737 -0.765240
  0  55  0.932683 -0.377791 -0.145745  0.078073  0.062153 -1.010756
  0  56  0.951929 -0.354733 -0.232364  0.171281  0.236479 -1.123210
  0  57  0.883663 -0.301022 -0.569034  0.240763  0.048911 -1.124426
  0  58  0.954814 -0.264747 -0.833233  0.125278  0.280914 -1.080092
  0  59  0.861410 -0.235779 -0.451294  0.108520  0.103823 -0.969930
  0  60  0.853393 -0.136943 -0.395922  0.227447  0.014130 -1.080840
  0  61  0.942888 -0.139449 -0.300366  0.130864  0.088833 -1.073753
  0  62  0.981875 -0.066260 -0.197565  0.168526  0.154048 -1.150402
  0  63  0.978741 -0.109976 -0.169175  0.176514  0.101259 -1.155254
  0  64  0.952312 -0.065011 -0.092742  0.267535  0.122909 -1.219846
  0  65  0.912665 -0.067712 -0.049522  0.340754  0.096369 -1.253418
  0  66  0.931280 -0.102526 -0.107022  0.288079  0.071016 -1.219360
  0  67  0.899696 -0.123801 -0.071166  0.367807  0.072428 -1.267503
  0  68  0.963027 -0.084455 -0.103442  0.261022  0.091191 -1.224049
  0  69  0.913597 -0.036971  0.063616  0.255853  0.180481 -1.169450
  0  70  0.929982 -0.109108 -0.077816  0.125108  0.081359 -1.055090
  0  71  0.933796 -0.088921 -0.118970  0.144044  0.099614 -1.077840
  0  72  0.909867 -0.147453 -0.086482  0.159495  0.137347 -1.069362
  0  73  0.933983 -0.157787 -0.105387  0.112310  0.170404 -1.046294
  0  74  0.994498 -0.103081 -0.177999  0.060890  0.208961 -1.055387
  0  75  1.022774 -0.127178 -0.177557  0.016881  0.212619 -1.039655
  0  76  1.015968 -0.095968 -0.170650  0.009702  0.254541 -1.025670
  0  77  1.013966 -0.062745 -0.155594 -0.022946  0.249038 -0.991020
  0  78  1.059555 -0.088684 -0.194302 -0.067395  0.204153 -0.992159
  0  79  1.083893 -0.142280 -0.186144 -0.146090  0.192869 -0.937802
  0  80  1.060270 -0.179593 -0.223057 -0.165348  0.180645 -0.894922
  0  81  1.090083 -0.160502 -0.234586 -0.168330  0.184831 -0.921753
  0  82  1.097612 -0.185939 -0.217103 -0.205484  0.136936 -0.892129
  0  83  1.091107 -0.181719 -0.225644 -0.203576  0.135140 -0.887531
  0  84  1.120474 -0.196559 -0.253993 -0.218402  0.126107 -0.902072
  0  85  1.130920 -0.178358 -0.231663 -0.205081  0.137524 -0.925840
  0  86  1.146847 -0.190737 -0.201356 -0.248490  0.137436 -0.898357
  0  87  1.182312 -0.193332 -0.231365 -0.281853  0.126497 -0.900459
  0  88  1.155931 -0.175066 -0.248300 -0.289618  0.081364 -0.866313
  0  89  1.152446 -0.213684 -0.203973 -0.288610  0.070389 -0.863836
  0  90  1.130605 -0.186461 -0.174840 -0.297791  0.090158 -0.832814
  0  91  1.095220 -0.236621 -0.122580 -0.230974 -0.055516 -0.864246
  0  92  1.110487 -0.293239 -0.128740 -0.252883 -0.012206 -0.857604
  0  93  1.087557 -0.346031 -0.127211 -0.245632 -0.050487 -0.841925
  0  94  1.090142 -0.265519 -0.122107 -0.154387 -0.025888 -0.935755
  0  95  1.166717 -0.227704 -0.057801 -0.183935 -0.047621 -0.982782
  0  96  1.140668 -0.196072  0.030971 -0.169921  0.015822 -0.970747
  0  97  1.168077 -0.108775 -0.041480 -0.203559  0.060405 -0.964518
  0  98  1.180934 -0.106134 -0.070736 -0.235204  0.092405 -0.945729
  0  99  1.169321 -0.123974 -0.146191 -0.231985  0.002757 -0.937336
  0 100  1.167905 -0.091166 -0.129407 -0.201629  0.025416 -0.966276
  0 101  1.144180 -0.144192 -0.132332 -0.167110  0.023205 -0.977070
  0 102  1.153257 -0.154624 -0.086837 -0.149852  0.002088 -1.003405
  0 103  1.093889 -0.203826 -0.071117 -0.075974 -0.011944 -1.017915
  0 104  1.089520 -0.194133 -0.087719 -0.064034 -0.006006 -1.025486
  0 105  1.126450 -0.170938 -0.160335 -0.093907  0.032773 -1.032543
  0 106  1.118180 -0.188363 -0.207980 -0.111301  0.078763 -1.006879
  0 107  1.094723 -0.156420 -0.241845 -0.110580  0.031898 -0.984143
  0 108  1.104294 -0.175267 -0.238188 -0.145982  0.039030 -0.958311
  0 109  1.070130 -0.195974 -0.304450 -0.165627  0.041477 -0.904503
  0 110  1.089746 -0.205981 -0.284787 -0.176570  0.035863 -0.913175
  0 111  1.090564 -0.231118 -0.264633 -0.186733  0.018326 -0.903832
  0 112  1.049236 -0.252426 -0.272756 -0.156514  0.034653 -0.892722
  0 113  1.055567 -0.261383 -0.284763 -0.149649  0.029113 -0.905918
  0 114  1.069480 -0.256699 -0.280257 -0.151150  0.085338 -0.918330
  0 115  1.067585 -0.295709 -0.290110 -0.186727  0.090843 -0.880858
  0 116  1.082115 -0.267718 -0.287389 -0.189112  0.074542 -0.893004
  0 117  1.049225 -0.271961 -0.316320 -0.198440  0.106011 -0.850785
  0 118  1.089326 -0.246907 -0.337080 -0.232531  0.138089 -0.856794
  0 119  1.099296 -0.255543 -0.338747 -0.249592  0.122670 -0.849705
  0 120  1.086873 -0.330508 -0.297261 -0.266307  0.091058 -0.820565
  0 121  1.084428 -0.375381 -0.282352 -0.250708  0.074821 -0.833720
  0 122  1.055773 -0.374620 -0.283578 -0.207249  0.144435 -0.848524
  0 123  1.036150 -0.395662 -0.297774 -0.167332  0.149352 -0.868818
  0 124  1.084868 -0.371698 -0.234136 -0.145347  0.139623 -0.939521
  0 125  1.045892 -0.385867 -0.288833 -0.112853  0.162823 -0.933039
  0 126  1.059289 -0.360062 -0.285431 -0.157626  0.180830 -0.901663
  0 127  1.157718 -0.341775 -0.232643 -0.244556  0.176613 -0.913163
  0 128  1.108705 -0.351899 -0.178846 -0.181950  0.179431 -0.926755
  0 129  1.036454 -0.391411 -0.302805 -0.211348  0.193872 -0.825106
  0 130  1.065826 -0.380915 -0.273278 -0.208733  0.190421 -0.857093
  0 131  1.054801 -0.379223 -0.137004 -0.201127  0.149229 -0.853674
  0 132  1.131790 -0.350795 -0.116626 -0.244897  0.154294 -0.886892
  0 133  1.095884 -0.373374 -0.167791 -0.261013  0.145586 -0.834871
  0 134  1.050619 -0.337325 -0.125390 -0.203071  0.112747 -0.847548
  0 135  1.022493 -0.346466 -0.150901 -0.209644  0.130431 -0.812849
  0 136  1.028628 -0.335943 -0.191226 -0.197377  0.134635 -0.831251
  0 137  1.014142 -0.305415 -0.250944 -0.220599  0.149486 -0.793542
  0 138  1.042242 -0.318838 -0.182799 -0.236195  0.107497 -0.806047
  0 139  1.001467 -0.362773 -0.154124 -0.251553  0.150993 -0.749914
  0 140  0.958706 -0.379261 -0.150203 -0.215008  0.121727 -0.743698
  0 141  0.879109 -0.358791 -0.246047 -0.145680  0.202699 -0.733429
  0 142  0.940733 -0.357548 -0.294692 -0.141411  0.122126 -0.799321
  0 143  0.928650 -0.336194 -0.289939 -0.136295  0.149469 -0.792355
  0 144  0.954943 -0.357342 -0.245352 -0.120393  0.156544 -0.834550
  0 145  0.936578 -0.373999 -0.254838 -0.159246  0.165845 -0.777332
  0 146  0.910771 -0.370384 -0.296512 -0.140294  0.173606 -0.770476
  0 147  0.915987 -0.388610 -0.287997 -0.147949  0.163984 -0.768038
  0 148  0.914230 -0.416413 -0.258321 -0.150908  0.170838 -0.763322
  0 149  0.905966 -0.454319 -0.292903 -0.164354  0.236106 -0.741613
  0 150  0.934186 -0.426490 -0.316760 -0.147181  0.207231 -0.787005
  0 151  0.892053 -0.471797 -0.269306 -0.148935  0.207161 -0.743118
  0 152  0.951413 -0.498576 -0.251137 -0.156481  0.145578 -0.794933
  0 153  0.935496 -0.491460 -0.272625 -0.154154  0.142233 -0.781343
  0 154  0.933104 -0.478355 -0.276559 -0.125423  0.095769 -0.807681
  0 155  0.934140 -0.477827 -0.274721 -0.132877  0.086976 -0.801262
  0 156  1.018205 -0.503243 -0.152510 -0.205203  0.021038 -0.813002
  0 157  0.850270 -0.688353 -0.229560 -0.166613  0.015227 -0.683658
  0 158  0.868766 -0.692678 -0.238163 -0.196907  0.011696 -0.671859
  0 159  0.922483 -0.687969 -0.210892 -0.213692 -0.007608 -0.708791
  0 160  0.926920 -0.623736 -0.203006 -0.199653  0.039615 -0.727266
  0 161  0.858450 -0.619460 -0.222607 -0.171529  0.077447 -0.686921
  0 162  0.744048 -0.671695 -0.204501 -0.111150  0.080024 -0.632898
  0 163  0.859540 -0.609094 -0.252389 -0.126808  0.097393 -0.732731
  0 164  0.951864 -0.635828 -0.200631 -0.129056 -0.016157 -0.822808
  0 165  0.998541 -0.573291 -0.136113 -0.085902 -0.011455 -0.912639
  0 166  1.030769 -0.504719 -0.177259 -0.139529 -0.036326 -0.891240
  0 167  1.039175 -0.563659 -0.082623 -0.240711  0.027782 -0.798464
  0 168  1.070776 -0.506843 -0.006275 -0.224742  0.053535 -0.846034
  0 169  1.164486 -0.407248  0.047319 -0.229530  0.030031 -0.934956
  0 170  1.172183 -0.368226  0.057851 -0.192459  0.016129 -0.979723
  0 171  1.111083 -0.334505  0.086242 -0.119167  0.014755 -0.991916
  0 172  1.108557 -0.374662  0.122749 -0.142601 -0.002771 -0.965956
  0 173  1.111514 -0.357742  0.152486 -0.145959  0.018409 -0.965554
  0 174  1.050474 -0.369041  0.089054 -0.096994  0.031950 -0.953480
  0 175  1.026428 -0.387446  0.084868 -0.067313 -0.008160 -0.959115
  0 176  1.099994 -0.353151  0.101344 -0.065085 -0.041843 -1.034909
  0 177  1.111326 -0.342351  0.076587 -0.092000 -0.061976 -1.019325
  0 178  1.113048 -0.327472  0.078905 -0.093015 -0.079292 -1.020033
  0 179  1.113955 -0.285317  0.078024 -0.082899 -0.101413 -1.031056
  0 180  1.129401 -0.305653  0.076935 -0.116113 -0.075606 -1.013289
  0 181  1.107524 -0.342421  0.136309 -0.093464 -0.055735 -1.014059
  0 182  1.095339 -0.374412  0.132019 -0.074284 -0.086176 -1.021055
  0 183  1.115422 -0.336383  0.125253 -0.091343 -0.065827 -1.024080
  0 184  1.098594 -0.357758  0.058369 -0.077445 -0.031570 -1.021149
  0 185  1.105785 -0.367909  0.028844 -0.138709  0.012918 -0.967076
  0 186  1.143164 -0.416805 -0.018150 -0.187521 -0.054662 -0.955642
  0 187  1.146111 -0.365987 -0.073465 -0.166914 -0.007407 -0.979197
  0 188  1.137484 -0.412338 -0.134801 -0.148645 -0.063889 -0.988839
  0 189  1.206107 -0.341207 -0.080289 -0.205156 -0.019144 -1.000950
  0 190  1.255025 -0.317782  0.012538 -0.219977  0.008239 -1.035048
  0 191  1.271721 -0.307477  0.011630 -0.284354  0.079883 -0.987368
  0 192  1.281268 -0.310565 -0.014084 -0.301437  0.103958 -0.979831
  0 193  1.277755 -0.303080 -0.013599 -0.304587  0.096435 -0.973168
  0 194  1.247069 -0.360945 -0.047458 -0.293409  0.087851 -0.953660
  0 195  1.232316 -0.342594 -0.055179 -0.271193  0.031507 -0.961123
  0 196  1.211009 -0.316920 -0.107773 -0.220828  0.058200 -0.990181
  0 197  1.235312 -0.317916 -0.093873 -0.268864  0.103310 -0.966447
  0 198  1.216527 -0.441638 -0.144906 -0.328651  0.065965 -0.887876
  0 199  1.164356 -0.575408 -0.103074 -0.386987 -0.006986 -0.777369
  1   0  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1   1  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1   2  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1   3  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1   4  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1   5  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1   6  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1   7  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1   8  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1   9  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1  10  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1  11  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1  12  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1  13  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1  14  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1  15  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1  16  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1  17  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000
  1  18  0.500000  0.500000  0.000001  0.500000  0.999999 -1.000000


dip direction, dip, rake, fit angle, mag tau, X, Y
  297.0     49.0    -81.0      5.5    1.27    0    0
  311.0     36.0    -46.0     36.7    1.08    0    0
  161.0     57.0    -94.0     38.3    0.97    0    0
  322.0     76.0    -65.0     10.1    0.80    0    0
  173.0     70.0    -13.0     32.7    0.67    0    0
  230.0     41.0   -115.0     11.4    0.86    0    0
  219.0     64.0    -99.0     10.8    0.73    0    0
  159.0     63.0    -41.0     10.1    0.90    0    0
  190.0     80.0    -62.0      9.3    0.32    0    0
  297.0     49.0    -81.0      3.4    1.23    0    1
  311.0     36.0    -46.0     35.1    1.04    0    1
  161.0     57.0    -94.0     38.3    0.92    0    1
  322.0     76.0    -65.0     13.8    0.76    0    1
  173.0     70.0    -13.0     35.4    0.63    0    1
  230.0     41.0   -115.0      8.9    0.88    0    1
  219.0     64.0    -99.0     14.9    0.75    0    1
  159.0     63.0    -41.0     10.1    0.86    0    1
  190.0     80.0    -62.0      3.0    0.29    0    1
  221.0     55.0   -120.0     11.0    0.83    0    1
  283.0     48.0    -81.0     11.2    1.25    0    1
  297.0     49.0    -81.0      3.6    1.25    0    2
  312.0     36.0    -45.0     35.1    1.07    0    2
  161.0     57.0    -94.0     40.1    0.95    0    2
  322.0     76.0    -65.0     19.4    0.76    0    2
  173.0     70.0    -13.0     34.3    0.67    0    2
  230.0     41.0   -115.0      3.5    0.88    0    2
  219.0     64.0    -99.0     19.5    0.76    0    2
  159.0     63.0    -41.0      8.6    0.91    0    2
  190.0     80.0    -62.0      3.2    0.31    0    2
  221.0     55.0   -120.0      6.0    0.84    0    2
  283.0     48.0    -81.0     12.7    1.27    0    2
  150.0     84.0    -22.0      7.7    0.64    0    2
  297.0     49.0    -81.0      1.9    1.27    0    3
  312.0     36.0    -45.0     33.1    1.12    0    3
  161.0     57.0    -94.0     35.5    0.94    0    3
  322.0     76.0    -65.0     21.0    0.75    0    3
  173.0     70.0    -13.0     39.6    0.65    0    3
  230.0     41.0   -115.0      3.4    0.95    0    3
  219.0     64.0    -99.0     20.9    0.78    0    3
  159.0     63.0    -41.0     13.0    0.90    0    3
  190.0     80.0    -62.0      9.9    0.30    0    3
  221.0     55.0   -120.0      5.0    0.88    0    3
  283.0     48.0    -81.0     11.0    1.29    0    3
  150.0     84.0    -22.0      3.6    0.62    0    3
  199.0     42.0   -109.0     16.8    0.70    0    3
  297.0     49.0    -81.0      2.0    1.27    0    4
  312.0     36.0    -45.0     33.0    1.12    0    4
  161.0     57.0    -94.0     35.0    0.94    0    4
  322.0     76.0    -65.0     20.9    0.74    0    4
  173.0     70.0    -13.0     39.7    0.65    0    4
  230.0     41.0   -115.0      3.5    0.95    0    4
  219.0     64.0    -99.0     20.9    0.77    0    4
  159.0     63.0    -41.0     13.5    0.90    0    4
  190.0     80.0    -62.0      8.7    0.29    0    4
  221.0     55.0   -120.0      5.1    0.87    0    4
  283.0     48.0    -81.0     11.1    1.29    0    4
  150.0     84.0    -22.0      3.2    0.62    0    4
  199.0     42.0   -109.0     16.7    0.70    0    4
  138.0     64.0    -61.0      1.7    1.00    0    4
  161.0     57.0    -94.0     35.1    1.06    0    5
  322.0     76.0    -65.0     16.9    0.76    0    5
  173.0     70.0    -13.0     40.0    0.76    0    5
  230.0     41.0   -115.0      4.7    0.98    0    5
  219.0     64.0    -99.0     15.7    0.83    0    5
  159.0     63.0    -41.0     14.1    1.01    0    5
  190.0     80.0    -62.0      3.8    0.39    0    5
  220.0     55.0   -120.0      9.4    0.92    0    5
  283.0     48.0    -81.0     14.4    1.37    0    5
  150.0     84.0    -22.0      0.9    0.65    0    5
  199.0     42.0   -109.0     22.0    0.76    0    5
  138.0     64.0    -61.0      0.5    1.08    0    5
  161.0     57.0    -94.0     35.1    1.06    0    6
  322.0     76.0    -65.0     16.9    0.76    0    6
  173.0     70.0    -13.0     40.0    0.76    0    6
  230.0     41.0   -115.0      4.7    0.98    0    6
  219.0     64.0    -99.0     15.7    0.83    0    6
  159.0     63.0    -41.0     14.1    1.01    0    6
  190.0     80.0    -62.0      3.8    0.39    0    6
  220.0     55.0   -120.0      9.4    0.92    0    6
  283.0     48.0    -81.0     14.4    1.37    0    6
  150.0     84.0    -22.0      0.9    0.65    0    6
  199.0     42.0   -109.0     22.0    0.76    0    6
  138.0     64.0    -61.0      0.5    1.08    0    6
  161.0     57.0    -94.0     35.1    1.06    0    7
  322.0     76.0    -65.0     16.9    0.76    0    7
  173.0     70.0    -13.0     40.0    0.76    0    7
  230.0     41.0   -115.0      4.7    0.98    0    7
  219.0     64.0    -99.0     15.7    0.83    0    7
  159.0     63.0    -41.0     14.1    1.01    0    7
  190.0     80.0    -62.0      3.8    0.39    0    7
  220.0     55.0   -120.0      9.4    0.92    0    7
  283.0     48.0    -81.0     14.4    1.37    0    7
  150.0     84.0    -22.0      0.9    0.65    0    7
  199.0     42.0   -109.0     22.0    0.76    0    7
  138.0     64.0    -61.0      0.5    1.08    0    7
  322.0     76.0    -65.0     16.8    0.81    0    8
  173.0     70.0    -13.0     33.7    0.82    0    8
  230.0     41.0   -115.0      3.3    0.93    0    8
  219.0     64.0    -99.0     15.3    0.89    0    8
  159.0     63.0    -41.0      6.6    1.07    0    8
  190.0     80.0    -62.0      3.1    0.46    0    8
  220.0     55.0   -120.0      9.4    0.93    0    8
  283.0     48.0    -81.0     16.7    1.41    0    8
  150.0     84.0    -22.0      6.5    0.73    0    8
  199.0     42.0   -109.0     29.7    0.70    0    8
  138.0     64.0    -61.0      8.1    1.11    0    8
  322.0     76.0    -65.0     16.8    0.81    0    9
  173.0     70.0    -13.0     33.7    0.82    0    9
  230.0     41.0   -115.0      3.3    0.93    0    9
  219.0     64.0    -99.0     15.3    0.89    0    9
  159.0     63.0    -41.0      6.6    1.07    0    9
  190.0     80.0    -62.0      3.1    0.46    0    9
  220.0     55.0   -120.0      9.4    0.93    0    9
  283.0     48.0    -81.0     16.7    1.41    0    9
  150.0     84.0    -22.0      6.5    0.73    0    9
  199.0     42.0   -109.0     29.7    0.70    0    9
  138.0     64.0    -61.0      8.1    1.11    0    9
  322.0     76.0    -65.0     16.8    0.81    0   10
  173.0     70.0    -13.0     33.7    0.82    0   10
  230.0     41.0   -115.0      3.3    0.93    0   10
  219.0     64.0    -99.0     15.3    0.89    0   10
  159.0     63.0    -41.0      6.6    1.07    0   10
  190.0     80.0    -62.0      3.1    0.46    0   10
  220.0     55.0   -120.0      9.4    0.93    0   10
  283.0     48.0    -81.0     16.7    1.41    0   10
  150.0     84.0    -22.0      6.5    0.73    0   10
  199.0     42.0   -109.0     29.7    0.70    0   10
  138.0     64.0    -61.0      8.1    1.11    0   10
  322.0     76.0    -65.0     19.1    0.72    0   11
  173.0     70.0    -13.0     39.0    0.87    0   11
  231.0     40.0   -115.0      0.1    0.93    0   11
  219.0     64.0    -99.0     14.6    1.03    0   11
  159.0     63.0    -41.0      5.7    1.10    0   11
  190.0     80.0    -62.0     16.7    0.59    0   11
  221.0     55.0   -120.0      8.0    1.03    0   11
  283.0     48.0    -81.0     19.4    1.39    0   11
  150.0     84.0    -22.0      1.2    0.75    0   11
  199.0     42.0   -109.0     28.8    0.66    0   11
  138.0     64.0    -61.0     13.1    1.15    0   11
   28.0     90.0    105.0     21.2    0.57    0   11
  209.0     43.0   -119.0     21.7    0.72    0   11
  322.0     76.0    -65.0     20.3    0.69    0   12
  173.0     70.0    -13.0     39.8    0.82    0   12
  231.0     40.0   -115.0      0.2    0.91    0   12
  219.0     64.0    -99.0     15.6    1.02    0   12
  159.0     63.0    -41.0      5.2    1.05    0   12
  190.0     80.0    -62.0     20.4    0.57    0   12
  221.0     55.0   -120.0      7.2    1.02    0   12
  283.0     48.0    -81.0     18.3    1.34    0   12
  150.0     84.0    -22.0      1.7    0.72    0   12
  199.0     42.0   -109.0     26.8    0.63    0   12
  138.0     64.0    -61.0     14.4    1.12    0   12
   28.0     90.0    105.0     23.8    0.58    0   12
  209.0     43.0   -119.0     19.9    0.70    0   12
  300.0     46.0    -81.0     10.4    1.24    0   12
  173.0     70.0    -13.0     43.0    0.82    0   13
  231.0     40.0   -115.0      4.9    0.91    0   13
  219.0     64.0    -99.0     18.1    1.02    0   13
  159.0     63.0    -41.0      7.1    1.04    0   13
  190.0     80.0    -62.0     23.1    0.60    0   13
  221.0     55.0   -120.0      3.8    1.01    0   13
  283.0     48.0    -81.0     19.8    1.29    0   13
  150.0     84.0    -22.0      4.6    0.74    0   13
  199.0     42.0   -109.0     20.6    0.59    0   13
  138.0     64.0    -61.0     13.3    1.12    0   13
   28.0     90.0    105.0     22.5    0.60    0   13
  209.0     43.0   -119.0     13.6    0.68    0   13
  300.0     46.0    -81.0     11.2    1.18    0   13
  159.0     63.0    -41.0     13.4    1.01    0   14
  190.0     80.0    -62.0     32.6    0.70    0   14
  221.0     55.0   -120.0      0.8    1.09    0   14
  283.0     48.0    -81.0     20.2    1.24    0   14
  150.0     84.0    -22.0     16.3    0.76    0   14
  199.0     42.0   -109.0      6.9    0.62    0   14
  138.0     64.0    -61.0     10.7    1.14    0   14
   28.0     90.0    105.0     22.6    0.66    0   14
  209.0     43.0   -119.0      4.5    0.75    0   14
  300.0     46.0    -81.0     11.7    1.12    0   14
  221.0     55.0   -120.0      1.8    1.18    0   15
  283.0     48.0    -81.0     14.1    1.16    0   15
  150.0     84.0    -22.0     23.2    0.67    0   15
  200.0     42.0   -109.0      3.0    0.74    0   15
  138.0     64.0    -61.0     11.0    1.07    0   15
   28.0     90.0    105.0     29.7    0.72    0   15
  209.0     43.0   -119.0      1.6    0.88    0   15
  300.0     46.0    -81.0      7.8    1.02    0   15
  150.0     84.0    -22.0     23.6    0.75    0   16
  200.0     42.0   -109.0      1.1    0.79    0   16
  138.0     64.0    -61.0     10.8    1.19    0   16
   28.0     90.0    105.0     24.4    0.81    0   16
  209.0     43.0   -119.0      4.2    0.94    0   16
  300.0     46.0    -81.0     11.5    1.14    0   16
  199.0     42.0   -109.0      5.6    0.84    0   17
  266.0     38.0   -135.0     16.1    1.15    0   17
   28.0     90.0    105.0      9.8    0.87    0   17
  209.0     43.0   -119.0      0.3    0.98    0   17
  300.0     46.0    -81.0     26.3    0.94    0   17
  138.0     64.0    -61.0     31.1    1.04    0   18
   28.0     90.0    105.0     45.1    0.58    0   18
  209.0     43.0   -119.0     25.1    0.33    0   18
  300.0     46.0    -81.0      2.9    0.93    0   18
  343.0     88.0    -21.0     28.0    0.71    0   18
  176.0     52.0     63.0     86.4    0.54    0   18
   28.0     90.0    105.0     50.7    0.49    0   19
  209.0     43.0   -119.0      6.3    0.43    0   19
  107.0     45.0    -99.0     25.1    1.00    0   19
  343.0     88.0    -21.0     26.0    0.53    0   19
  176.0     52.0     63.0    106.8    0.47    0   19
  327.0     69.0    -45.0     11.2    0.68    0   19
